CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason
6599-CEBNN;1;United States;California;Desert Hot Springs;92240;33.948558, -116.516976;33,948558;-116,516976;Female;No;No;No;34;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);81,345;2776,895;Yes;1;94;5795;Long distance charges
0979-PHULV;1;United States;California;Holtville;92250;32.811001, -115.152865;32,811001;-115,152865;Male;No;Yes;No;69;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);109,395;7708,36;Yes;1;80;4020;Extra data charges
4800-VHZKI;1;United States;California;Niland;92257;33.345825, -115.596574;33,345825;-115,596574;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;21,89;21,89;Yes;1;92;3351;Price too high
7989-CHGTL;1;United States;California;North Palm Springs;92258;33.906496, -116.569499;33,906496;-116,569499;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;21,56;21,56;Yes;1;95;3448;Product dissatisfaction
0334-GDDSO;1;United States;California;Ocotillo;92259;32.698964, -115.886656;32,698964;-115,886656;Male;Yes;No;No;3;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;89,485;257,07;Yes;1;73;2818;Service dissatisfaction
0578-SKVMF;1;United States;California;Seeley;92273;32.790282, -115.689559;32,790282;-115,689559;Female;No;Yes;No;22;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check;91,63;2030,49;Yes;1;88;3804;Lack of self-service on Website
5564-NEMQO;1;United States;California;Thermal;92274;33.53604, -116.119222;33,53604;-116,119222;Female;Yes;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);82,83;82,83;Yes;1;67;4902;Network reliability
9063-ZGTUY;1;United States;California;Adelanto;92301;34.667815, -117.536183;34,667815;-117,536183;Female;No;Yes;No;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;21,34;1300,805;Yes;1;82;4221;Don't know
2957-LOLHO;1;United States;California;Apple Valley;92307;34.55082, -117.122396;34,55082;-117,122396;Male;No;No;No;12;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);49,94;570,79;Yes;1;68;2887;Don't know
7752-XUSCI;1;United States;California;Crestline;92325;34.248061, -117.29028;34,248061;-117,29028;Female;No;No;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;116,49;7036,095;Yes;1;84;4105;Don't know
4110-PFEUZ;1;United States;California;Daggett;92327;34.875144, -116.821698;34,875144;-116,821698;Female;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Mailed check;76,505;76,505;Yes;1;73;2792;Competitor had better devices
0256-LTHVJ;1;United States;California;Ludlow;92338;34.702766, -116.093376;34,702766;-116,093376;Female;No;Yes;No;28;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;89,155;2449,81;Yes;1;98;5201;Competitor had better devices
0880-TKATG;1;United States;California;Lucerne Valley;92356;34.508417, -116.856103;34,508417;-116,856103;Male;No;Yes;No;4;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;111,265;424,49;Yes;1;84;4417;Competitor had better devices
3811-VBYBZ;1;United States;California;Lytle Creek;92358;34.238162, -117.534306;34,238162;-117,534306;Male;No;No;No;7;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;109,78;740,575;Yes;1;98;2031;Competitor had better devices
4640-UHDOS;1;United States;California;Phelan;92371;34.441123, -117.537886;34,441123;-117,537886;Female;No;Yes;No;13;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;61,545;807,785;Yes;1;91;4498;Competitor had better devices
3583-EKAPL;1;United States;California;Redlands;92373;34.003243, -117.138286;34,003243;-117,138286;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;60,5;60,5;Yes;1;71;4877;Competitor had better devices
9399-APLBT;1;United States;California;Rialto;92377;34.156758, -117.404686;34,156758;-117,404686;Female;No;Yes;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;82,17;82,17;Yes;1;80;5980;Competitor had better devices
2359-KMGLI;1;United States;California;Running Springs;92382;34.186211, -117.07683;34,186211;-117,07683;Male;No;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;88,275;2047,65;Yes;1;77;4418;Competitor had better devices
0306-JAELE;1;United States;California;Tecopa;92389;35.824572, -116.274755;35,824572;-116,274755;Male;No;No;No;5;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;105,71;498,74;Yes;1;66;4192;Competitor had better devices
6227-HWPWX;1;United States;California;Victorville;92392;34.486835, -117.362274;34,486835;-117,362274;Female;No;No;No;15;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);75,9;1094,28;Yes;1;73;5671;Competitor had better devices
0447-BEMNG;1;United States;California;Wrightwood;92397;34.358321, -117.618263;34,358321;-117,618263;Female;No;Yes;No;48;No;No phone service;DSL;Yes;No;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);49,83;2359,5;Yes;1;65;4926;Price too high
5949-XIKAE;1;United States;California;San Bernardino;92401;34.105935, -117.2914;34,105935;-117,2914;Female;No;Yes;No;8;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;91,905;748,055;Yes;1;65;2879;Product dissatisfaction
8372-JUXUI;1;United States;California;San Bernardino;92410;34.106922, -117.297553;34,106922;-117,297553;Male;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;81,785;81,785;Yes;1;93;2814;Service dissatisfaction
0388-EOPEX;1;United States;California;Riverside;92503;33.890046, -117.455583;33,890046;-117,455583;Female;No;Yes;No;2;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;81,84;153,34;Yes;1;77;4263;Lack of self-service on Website
8205-OTCHB;1;United States;California;Riverside;92506;33.930931, -117.361788;33,930931;-117,361788;Male;No;No;No;22;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);48,125;993,96;Yes;1;66;3099;Network reliability
6235-VDHOM;1;United States;California;Riverside;92509;34.004379, -117.447864;34,004379;-117,447864;Female;Yes;No;No;5;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;31,295;144,155;Yes;1;89;4099;Limited range of services
7783-YKGDV;1;United States;California;March Air Reserve Base;92518;33.888323, -117.277533;33,888323;-117,277533;Female;No;No;No;12;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);109,67;1362,295;Yes;1;76;2538;Lack of affordable download/upload speed
5609-CEBID;1;United States;California;Hemet;92544;33.644585, -116.871544;33,644585;-116,871544;Female;Yes;No;No;20;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;103,51;1960,64;Yes;1;87;2666;Long distance charges
7218-HKQFK;1;United States;California;Homeland;92548;33.761894, -117.120868;33,761894;-117,120868;Male;No;Yes;No;2;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;103,62;184,25;Yes;1;72;3715;Don't know
4636-QRJKY;1;United States;California;Idyllwild;92549;33.755039, -116.741796;33,755039;-116,741796;Female;No;Yes;No;6;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;88,55;553,135;Yes;1;98;5032;Price too high
5956-VKDTT;1;United States;California;Moreno Valley;92557;33.970661, -117.255039;33,970661;-117,255039;Female;Yes;Yes;No;5;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;81,785;368,28;Yes;1;82;5273;Product dissatisfaction
9412-GHEEC;1;United States;California;Murrieta;92563;33.581045, -117.14719;33,581045;-117,14719;Male;No;No;No;40;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);115,28;4545,145;Yes;1;88;3492;Service dissatisfaction
0257-ZESQC;1;United States;California;Perris;92571;33.828289, -117.201666;33,828289;-117,201666;Female;Yes;Yes;No;27;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);82,72;2122,285;Yes;1;99;4517;Lack of self-service on Website
6825-UYPFK;1;United States;California;Sun City;92586;33.707483, -117.200006;33,707483;-117,200006;Female;No;No;No;23;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);83,16;1934,46;Yes;1;81;2115;Network reliability
8397-MVTAZ;1;United States;California;Sun City;92587;33.69887, -117.25071;33,69887;-117,25071;Male;No;Yes;No;34;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;110,055;3828;Yes;1;72;2568;Don't know
9282-IZGQK;1;United States;California;Irvine;92612;33.643095, -117.810896;33,643095;-117,810896;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;93,5;93,5;Yes;1;80;5679;Don't know
1342-JPNKI;1;United States;California;Lake Forest;92630;33.644849, -117.684254;33,644849;-117,684254;Male;No;No;No;10;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);94,655;917,51;Yes;1;85;2966;Don't know
2817-NTQDO;1;United States;California;Huntington Beach;92646;33.666301, -117.969501;33,666301;-117,969501;Male;No;No;No;13;No;No phone service;DSL;Yes;No;No;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);50,105;656,7;Yes;1;74;4856;Poor expertise of online support
6986-IJDHX;1;United States;California;Huntington Beach;92648;33.679659, -118.016195;33,679659;-118,016195;Male;No;Yes;No;39;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Mailed check;94,93;3592,6;Yes;1;98;3364;Poor expertise of phone support
5301-GAUUY;1;United States;California;Newport Beach;92661;33.601309, -117.902304;33,601309;-117,902304;Male;No;No;No;32;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);88,385;2855,765;Yes;1;92;5974;Competitor had better devices
0939-YAPAF;1;United States;California;Santa Ana;92701;33.748478, -117.858918;33,748478;-117,858918;Female;No;No;No;35;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;110,275;3880,36;Yes;1;72;2744;Competitor offered higher download speeds
4710-FDUIZ;1;United States;California;Santa Ana;92707;33.714829, -117.872941;33,714829;-117,872941;Male;No;Yes;No;56;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;No;Credit card (automatic);110,33;6175,895;Yes;1;67;5170;Competitor offered more data
1218-VKFPE;1;United States;California;Anaheim;92805;33.830209, -117.906099;33,830209;-117,906099;Female;No;Yes;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,9;256,905;Yes;1;72;3535;Competitor made better offer
3627-FHKBK;1;United States;California;Anaheim;92806;33.83796, -117.870494;33,83796;-117,870494;Female;No;No;No;1;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;82,83;82,83;Yes;1;87;3244;Competitor had better devices
2865-TCHJW;1;United States;California;Anaheim;92807;33.848733, -117.788357;33,848733;-117,788357;Female;Yes;No;No;4;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;98,12;380,82;Yes;1;74;5808;Competitor had better devices
5192-EBGOV;1;United States;California;Brea;92823;33.924143, -117.79387;33,924143;-117,79387;Female;Yes;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;94,27;94,27;Yes;1;66;4880;Competitor offered higher download speeds
0719-SYFRB;1;United States;California;Norco;92860;33.925833, -117.559639;33,925833;-117,559639;Female;No;No;No;12;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;Month-to-month;Yes;Mailed check;67,815;785,125;Yes;1;67;5670;Competitor offered higher download speeds
3419-SNJJD;1;United States;California;Yorba Linda;92887;33.884073, -117.732197;33,884073;-117,732197;Female;Yes;Yes;No;65;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);115,775;7465,04;Yes;1;91;4196;Competitor offered higher download speeds
6543-CPZMK;1;United States;California;Ventura;93001;34.360261, -119.306383;34,360261;-119,306383;Male;No;Yes;No;9;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;32,945;273,845;Yes;1;83;2573;Competitor offered more data
4765-OXPPD;1;United States;California;Ventura;93003;34.279221, -119.221437;34,279221;-119,221437;Female;No;Yes;No;9;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Month-to-month;No;Mailed check;71,5;729,355;Yes;1;76;3983;Competitor offered more data
1009-IRMNA;1;United States;California;Port Hueneme;93041;34.110124, -119.100972;34,110124;-119,100972;Female;No;No;No;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);22;151,36;Yes;1;100;4479;Competitor offered more data
4554-YGZIH;1;United States;California;Summerland;93067;34.420998, -119.60137;34,420998;-119,60137;Male;Yes;Yes;No;49;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Credit card (automatic);99,055;5001,975;Yes;1;96;5059;Competitor made better offer
5099-BAILX;1;United States;California;Santa Barbara;93101;34.419203, -119.710008;34,419203;-119,710008;Male;Yes;Yes;No;43;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);121,825;5156,69;Yes;1;65;2728;Competitor made better offer
7207-RMRDB;1;United States;California;Santa Barbara;93110;34.437945, -119.77191;34,437945;-119,77191;Female;No;Yes;No;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;116,05;7684,215;Yes;1;89;5720;Competitor had better devices
4913-EHYUI;1;United States;California;Alpaugh;93201;35.869626, -119.498771;35,869626;-119,498771;Male;Yes;Yes;No;56;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);115,005;6374,115;Yes;1;91;6268;Competitor offered higher download speeds
0195-IESCP;1;United States;California;Armona;93202;36.315979, -119.710852;36,315979;-119,710852;Male;No;Yes;No;10;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;93,775;940,83;Yes;1;75;3573;Competitor offered more data
4580-TMHJU;1;United States;California;Avenal;93204;35.916943, -120.129921;35,916943;-120,129921;Female;No;Yes;No;43;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;61,765;2749,23;Yes;1;65;2152;Don't know
0970-ETWGE;1;United States;California;Bodfish;93205;35.523991, -118.400432;35,523991;-118,400432;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;98,505;98,505;Yes;1;99;4996;Competitor had better devices
1626-ERCMM;1;United States;California;Camp Nelson;93208;36.057458, -118.591951;36,057458;-118,591951;Male;Yes;Yes;No;20;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;104,005;2089,615;Yes;1;84;5604;Competitor had better devices
0887-HJGAR;1;United States;California;Coalinga;93210;36.186867, -120.387793;36,186867;-120,387793;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;50,27;50,27;Yes;1;95;2295;Competitor offered higher download speeds
5644-PDMZC;1;United States;California;Delano;93215;35.772244, -119.209689;35,772244;-119,209689;Female;Yes;No;No;2;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check;98,45;177,65;Yes;1;80;2065;Competitor offered higher download speeds
9576-ANLXO;1;United States;California;Earlimart;93219;35.858054, -119.305858;35,858054;-119,305858;Female;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);76,505;244,53;Yes;1;87;2876;Competitor offered higher download speeds
2024-BASKD;1;United States;California;Exeter;93221;36.301689, -119.018233;36,301689;-119,018233;Female;No;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;82,06;82,06;Yes;1;94;3860;Competitor offered more data
4160-AMJTL;1;United States;California;Fellows;93224;35.215731, -119.57013;35,215731;-119,57013;Female;Yes;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;21,615;180,73;Yes;1;83;5432;Competitor offered more data
4464-JCOLN;1;United States;California;Huron;93234;36.217864, -120.080117;36,217864;-120,080117;Male;No;Yes;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;21,835;39,49;Yes;1;68;2362;Competitor offered more data
5650-VDUDS;1;United States;California;Kernville;93238;35.852892, -118.397782;35,852892;-118,397782;Female;No;No;No;4;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;26,675;105,655;Yes;1;93;2038;Competitor made better offer
7538-GWHML;1;United States;California;Lemon Cove;93244;36.462671, -118.997291;36,462671;-118,997291;Female;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;76,615;159,665;Yes;1;80;2323;Competitor made better offer
3859-CVCET;1;United States;California;Lindsay;93247;36.205465, -119.085807;36,205465;-119,085807;Female;No;No;No;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;50,215;210,155;Yes;1;78;2864;Competitor had better devices
3276-HDUEG;1;United States;California;Maricopa;93252;34.737031, -119.460557;34,737031;-119,460557;Female;No;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;82,555;82,555;Yes;1;78;4838;Competitor offered higher download speeds
0823-HSCDJ;1;United States;California;Onyx;93255;35.676978, -118.101378;35,676978;-118,101378;Male;Yes;No;No;52;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;54,065;2805,99;Yes;1;90;5597;Competitor offered more data
0822-GAVAP;1;United States;California;Posey;93260;35.861928, -118.636698;35,861928;-118,636698;Female;No;No;No;2;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;38,17;68,475;Yes;1;65;3146;Competitor made better offer
1448-PWKYE;1;United States;California;Shafter;93263;35.490705, -119.286833;35,490705;-119,286833;Male;No;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;88;88;Yes;1;88;2046;Competitor had better devices
0067-DKWBL;1;United States;California;Tipton;93272;36.047414, -119.344304;36,047414;-119,344304;Male;Yes;No;No;2;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;54,175;100,21;Yes;1;89;3475;Competitor had better devices
2276-YDAVZ;1;United States;California;Wofford Heights;93285;35.690535, -118.552784;35,690535;-118,552784;Female;No;No;No;3;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);82,61;297,77;Yes;1;69;4965;Competitor offered higher download speeds
5896-NPFWW;1;United States;California;Visalia;93292;36.37559, -119.211689;36,37559;-119,211689;Male;No;Yes;No;3;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;55,165;184,965;Yes;1;86;3273;Competitor offered higher download speeds
7133-VBDCG;1;United States;California;Bakersfield;93311;35.16207, -119.194488;35,16207;-119,194488;Female;No;No;No;25;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);87,835;2216,885;Yes;1;85;4535;Competitor offered higher download speeds
